name,molecule,ksize,sigma,expected_collisions,n_unique_kmers,n_theoretical_kmers_log10,n_unique_kmers_log10,unique_over_theoretical_log10
homo_sapiens,dayhoff6,17,6,7.852378862380147e-06,5439082,13.228571256521942,6.735525606320056,-6.493045650201886
homo_sapiens,protein20,8,20,8.19400130714631e-06,5498718,10.40823996531185,6.740261447598903,-3.667978517712947
