name,molecule,ksize,sigma,expected_collisions,n_unique_kmers,n_theoretical_kmers_log10,n_unique_kmers_log10,unique_over_theoretical_log10
nannospalax_galili,dayhoff6,17,6,1.925671428436549e-20,1178,13.228571256521942,3.0711452904510828,-10.157425966070859
nannospalax_galili,protein20,8,20,2.1083815764011168e-20,1205,10.40823996531185,3.080987046910887,-7.327252918400963
