name,molecule,ksize,sigma,expected_collisions,n_unique_kmers,n_theoretical_kmers_log10,n_unique_kmers_log10,unique_over_theoretical_log10
ornithorhynchus_anatinus,dayhoff6,17,6,1.7304501092232969e-09,647083,13.228571256521942,5.810959990297909,-7.417611266224033
ornithorhynchus_anatinus,protein20,8,20,1.8520193150290298e-09,658167,10.40823996531185,5.818336103304469,-4.589903862007381
